image_path,alarme,weapon_detection_best_status,weapon_detection_best_detections,weapon_detection_best2_status,weapon_detection_best2_detections,weapon_detection_model_status,weapon_detection_model_detections,weapon_detection_EffientNet_status,weapon_detection_EffientNet_detections,emotion_recognition_deepface_status,emotion_recognition_deepface_emotions,emotion_recognition_fer_status,emotion_recognition_fer_emotions,environment_detection_violenceEnvironment_detection_status,environment_detection_violenceEnvironment_detection_detections
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F24_jpg.rf.3ad6fdeda9ae82bb64c9ef2992071dae.jpg,1,success,"[{'label': 'guns', 'confidence': 0.7465577721595764}, {'label': 'guns', 'confidence': 0.5592212677001953}]",success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9967014193534851, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'neutral', 'confidence': 87.3136579990387}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.8655300140380859, 'bounding_box': {'x1': 109, 'y1': 243, 'x2': 543, 'y2': 640}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F24_jpg.rf.6b8a93c72d379cb886fcf641e1078333.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9699801802635193}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 72.7370023727417}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F24_jpg.rf.ff538ee833ed26bee1cc302eec80a134.jpg,1,success,"[{'label': 'guns', 'confidence': 0.6689126491546631}]",success,"[{'label': 'gun', 'confidence': 0.5591290593147278}]",success,[],success,"[{'label': 'weapon', 'confidence': 0.9960067868232727, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'happy', 'confidence': 99.52638742484972}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.888177216053009, 'bounding_box': {'x1': 175, 'y1': 245, 'x2': 560, 'y2': 638}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F27_jpg.rf.13aa7011d41860fede7bcf9646e07b4e.jpg,1,success,"[{'label': 'knife', 'confidence': 0.97911536693573}]",success,"[{'label': 'gun', 'confidence': 0.5802478790283203}]",success,[],success,"[{'label': 'weapon', 'confidence': 0.9951300621032715, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'happy', 'confidence': 96.26187659870843}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.551011860370636, 'bounding_box': {'x1': 76, 'y1': 305, 'x2': 579, 'y2': 577}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F27_jpg.rf.d68cff37e7b42216cac55e6818790d6c.jpg,1,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9911200404167175, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'sad', 'confidence': 72.8516697883606}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.8443191647529602, 'bounding_box': {'x1': 155, 'y1': 232, 'x2': 554, 'y2': 638}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F30_jpg.rf.94426d4464f43732fad6fc9bdcdec61e.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9727722406387329}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 56.73350015479324}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F30_jpg.rf.bf9e9b40c74a302c83d0107cc6af2d01.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9715362191200256}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.36167001724243}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F3_jpg.rf.b2a972ce1607505c8ea6a253ce70e031.jpg,1,success,"[{'label': 'knife', 'confidence': 0.977799654006958}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 98.59816423643615}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F3_jpg.rf.e31bdd481fc42c3c742dba5d4a034534.jpg,1,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9987952709197998, 'bounding_box': {'x1': 356, 'y1': 316, 'x2': 540, 'y2': 480}}]",success,"{'emotion': 'happy', 'confidence': 99.99985694885254}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.8268910646438599, 'bounding_box': {'x1': 201, 'y1': 112, 'x2': 545, 'y2': 639}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_7_F9_jpg.rf.687f922032b3cd2ce212f2481c7d5fd2.jpg,1,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9978635907173157, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'happy', 'confidence': 99.90204573845318}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.7740152478218079, 'bounding_box': {'x1': 168, 'y1': 150, 'x2': 515, 'y2': 639}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_9_F51_jpg.rf.7aa922791d921bdee01c441fa396ca97.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9678347706794739}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 58.09415329063852}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_9_F51_jpg.rf.abbc4aa42fc917f178aa444849c4d0a6.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9891390204429626}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 94.03921365737915}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_9_F54_jpg.rf.f2aae58f1a0a8a73a08cbefc6a99fb4d.jpg,1,success,"[{'label': 'knife', 'confidence': 0.9738179445266724}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.22829270362854}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Positive\V_9_F63_jpg.rf.46444cb43071612f5808afc3c597c1d1.jpg,1,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9834448099136353, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'sad', 'confidence': 95.61262700632972}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.7876785397529602, 'bounding_box': {'x1': 262, 'y1': 67, 'x2': 528, 'y2': 633}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000245026.jpg,0,success,[],success,[],success,"[{'label': 'Knife', 'confidence': 0.5166052579879761}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.98465180305551}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000257624.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5672918558120728}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.92563128471375}",success,"{'emotion': 'happy', 'confidence': 0.41}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000257896.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 98.29695204460049}",success,"{'emotion': 'happy', 'confidence': 0.99}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000258541.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 96.81636672117511}",success,"{'emotion': 'happy', 'confidence': 0.93}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000270474.jpg,0,success,[],success,[],success,"[{'label': 'Knife', 'confidence': 0.5958415865898132}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 43.585553765296936}",success,"{'emotion': 'angry', 'confidence': 0.41}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000270677.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 51.7575204372406}",success,"{'emotion': 'neutral', 'confidence': 0.5}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000271116.jpg,0,success,"[{'label': 'knife', 'confidence': 0.7331567406654358}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 57.987529039382935}",success,"{'emotion': 'angry', 'confidence': 0.59}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000271402.jpg,0,success,"[{'label': 'knife', 'confidence': 0.5140476226806641}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 87.37813830375671}",success,"{'emotion': 'happy', 'confidence': 0.98}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000271997.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 96.14364458842809}",success,"{'emotion': 'neutral', 'confidence': 0.88}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000289229.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 80.81604838371277}",success,"{'emotion': 'neutral', 'confidence': 0.52}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000290163.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 88.82251315251071}",success,"{'emotion': 'sad', 'confidence': 0.52}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000292024.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 48.44606816768646}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000293625.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.42976839187521}",success,"{'emotion': 'neutral', 'confidence': 0.68}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000296222.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.39344525337219}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000297084.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'surprise', 'confidence': 61.932674761573956}",success,"{'emotion': 'surprise', 'confidence': 0.39}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000302536.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 91.27415962661264}",success,"{'emotion': 'angry', 'confidence': 0.36}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000310862.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 86.29728555679321}",success,"{'emotion': 'sad', 'confidence': 0.6}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000311394.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 70.92446684837341}",success,"{'emotion': 'sad', 'confidence': 0.33}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000311928.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.85210299491882}",success,"{'emotion': 'neutral', 'confidence': 0.91}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000312552.jpg,0,success,"[{'label': 'knife', 'confidence': 0.5313754081726074}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 78.23187112808228}",success,"{'emotion': 'neutral', 'confidence': 0.41}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000313034.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.99737143500873}",success,"{'emotion': 'happy', 'confidence': 0.97}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000334417.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.87271428108215}",success,"{'emotion': 'neutral', 'confidence': 0.77}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000342128.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.56395626068115}",success,"{'emotion': 'happy', 'confidence': 0.93}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000344268.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.5278086066246033}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 84.29445437126807}",success,"{'emotion': 'fear', 'confidence': 0.41}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000345397.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 76.66103839874268}",success,"{'emotion': 'neutral', 'confidence': 0.8}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000347254.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.99922513952555}",success,"{'emotion': 'neutral', 'confidence': 0.32}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000351823.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5168405771255493}]",success,[],success,"[{'label': 'Pistol', 'confidence': 0.7665588855743408}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 50.620824098587036}",success,"{'emotion': 'sad', 'confidence': 0.31}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000383838.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5216675400733948}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 78.54452133178711}",success,"{'emotion': 'happy', 'confidence': 0.39}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000391140.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.5024459958076477}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 44.20183002948761}",success,"{'emotion': 'neutral', 'confidence': 0.5}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000400794.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 42.76530146598816}",success,"{'emotion': 'happy', 'confidence': 0.72}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000404249.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.81102346247575}",success,"{'emotion': 'sad', 'confidence': 0.43}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000404839.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'surprise', 'confidence': 92.51562356948853}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000423506.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.55075979232788}",success,"{'emotion': 'happy', 'confidence': 0.99}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000430377.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 98.34598898887634}",success,"{'emotion': 'happy', 'confidence': 0.99}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000433915.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 64.94551718884502}",success,"{'emotion': 'neutral', 'confidence': 0.29}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000433980.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.0003408193182}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000437205.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 78.12470197677612}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000437351.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.90370273590088}",success,"{'emotion': 'happy', 'confidence': 0.69}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000437392.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 57.40763545036316}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000438774.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 81.03893399238586}",success,"{'emotion': 'happy', 'confidence': 0.59}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000438862.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 65.96758175282696}",success,"{'emotion': 'angry', 'confidence': 0.56}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000438876.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.6738851070404}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000438907.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.90384578704834}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000439522.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 55.543893575668335}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
